lat,lon,elv,distance
51.072696,-115.144938,1347.7,0.18041237113402153
51.072701,-115.144953,1347.8,0.18106841611996344
51.072703,-115.144963,1347.8,0.18172446110590534
51.072703,-115.144968,1347.9,0.18238050609184725
51.072704,-115.144987,1348.0,0.18303655107778916
51.072702,-115.145008,1348.0,0.18369259606373106
51.07271,-115.145018,1348.1,0.18434864104967297
51.072713,-115.145031,1348.2,0.18500468603561487
51.072719,-115.145044,1348.2,0.18566073102155678
51.07273,-115.145057,1348.3,0.18631677600749869
51.072734,-115.145058,1348.4,0.1869728209934406
51.072738,-115.14507,1348.4,0.1876288659793825
51.07274,-115.145078,1348.4,0.1882849109653244
51.072743,-115.145085,1348.5,0.1889409559512663
51.072746,-115.145093,1348.5,0.18959700093720822
51.072749,-115.1451,1348.6,0.19025304592315012
51.072751,-115.145108,1348.6,0.19090909090909203
51.072754,-115.145115,1348.6,0.19156513589503393
51.072755,-115.145128,1348.7,0.19222118088097584
51.072764,-115.145137,1348.8,0.19287722586691775
51.072771,-115.14514,1348.8,0.19353327085285965
51.072778,-115.145145,1348.9,0.19418931583880156
51.072791,-115.145151,1349.0,0.19484536082474346
51.072794,-115.145165,1349.0,0.19550140581068537
51.072797,-115.145169,1349.1,0.19615745079662728
51.072801,-115.145171,1349.1,0.19681349578256918
51.072801,-115.145172,1349.1,0.1974695407685111
51.072802,-115.14517,1349.1,0.198125585754453
51.072806,-115.145169,1349.1,0.1987816307403949
51.072812,-115.14518,1349.2,0.1994376757263368
51.072812,-115.145186,1349.2,0.2000937207122787
51.072814,-115.145195,1349.3,0.20074976569822062
51.072815,-115.145209,1349.3,0.20140581068416252
51.072821,-115.145224,1349.4,0.20206185567010443
51.072824,-115.145236,1349.5,0.20271790065604633
51.07283,-115.14525,1349.5,0.20337394564198824
51.072839,-115.145281,1349.7,0.20402999062793015
51.072844,-115.145296,1349.7,0.20468603561387205
51.072849,-115.145312,1349.8,0.20534208059981396
51.072859,-115.145332,1349.9,0.20599812558575586
51.072864,-115.145353,1350.0,0.20665417057169777
51.072872,-115.145368,1350.1,0.20731021555763968
51.072882,-115.145382,1350.2,0.20796626054358158
51.072884,-115.145391,1350.2,0.2086223055295235
51.072894,-115.145404,1350.3,0.2092783505154654
51.072905,-115.145421,1350.4,0.2099343955014073
51.072912,-115.145433,1350.5,0.2105904404873492
51.07291,-115.14545,1350.6,0.2112464854732911
51.07291,-115.14546,1350.6,0.21190253045923302
51.072916,-115.145477,1350.7,0.21255857544517492
51.072917,-115.145497,1350.8,0.21321462043111683
51.072924,-115.145518,1350.9,0.21387066541705874
51.072934,-115.145533,1351.0,0.21452671040300064
51.072939,-115.145541,1351.0,0.21518275538894255
51.072946,-115.145559,1351.1,0.21583880037488445
51.072945,-115.145567,1351.1,0.21649484536082636
51.072949,-115.145579,1351.2,0.21715089034676827
51.072949,-115.145582,1351.2,0.21780693533271017
51.072949,-115.145584,1351.2,0.21846298031865208
51.072949,-115.145593,1351.3,0.21911902530459398
51.072949,-115.1456,1351.3,0.2197750702905359
51.072945,-115.145613,1351.3,0.2204311152764778
51.072938,-115.145618,1351.4,0.2210871602624197
51.072942,-115.145636,1351.5,0.2217432052483616
51.072948,-115.145648,1351.6,0.2223992502343035
51.072952,-115.145661,1351.6,0.22305529522024542
51.07295,-115.14568,1351.7,0.22371134020618733
51.072951,-115.145689,1351.8,0.22436738519212923
51.072958,-115.145705,1351.9,0.22502343017807114
51.072962,-115.145711,1351.9,0.22567947516401304
51.072968,-115.145718,1352.0,0.22633552014995495
51.072974,-115.145723,1352.1,0.22699156513589686
51.072978,-115.145734,1352.1,0.22764761012183876
51.072988,-115.145745,1352.3,0.22830365510778067
51.07299,-115.145754,1352.3,0.22895970009372257
51.072995,-115.145759,1352.4,0.22961574507966448
51.073,-115.145767,1352.5,0.23027179006560639
51.073015,-115.145788,1352.7,0.2309278350515483
51.073022,-115.1458,1352.8,0.2315838800374902
51.073028,-115.145811,1352.9,0.2322399250234321
51.073039,-115.145822,1353.0,0.232895970009374
51.073044,-115.145828,1353.1,0.23355201499531592
51.073055,-115.145834,1353.2,0.23420805998125782
51.073067,-115.145842,1353.3,0.23486410496719973
51.073084,-115.145846,1353.5,0.23552014995314163
51.073106,-115.14586,1353.7,0.23617619493908354
51.073112,-115.145865,1353.7,0.23683223992502545
51.073119,-115.145869,1353.8,0.23748828491096735
51.073128,-115.145879,1353.9,0.23814432989690926
51.07313,-115.145886,1353.9,0.23880037488285116
51.073136,-115.145889,1354.0,0.23945641986879307
51.073142,-115.145895,1354.0,0.24011246485473497
51.073143,-115.145899,1354.0,0.24076850984067688
51.073142,-115.145908,1354.1,0.2414245548266188
51.07314,-115.145904,1354.1,0.2420805998125607
51.073141,-115.145904,1354.1,0.2427366447985026
51.073141,-115.145905,1354.1,0.2433926897844445
51.073147,-115.145907,1354.1,0.2440487347703864
51.073159,-115.145908,1354.2,0.24470477975632832
51.073153,-115.145909,1354.2,0.24536082474227022
51.073153,-115.145912,1354.2,0.24601686972821213
51.073154,-115.145911,1354.2,0.24667291471415403
51.073154,-115.145911,1354.2,0.24732895970009594
51.073155,-115.145911,1354.2,0.24798500468603785
51.073165,-115.145908,1354.3,0.24864104967197975
51.073174,-115.145904,1354.3,0.24929709465792166
51.07318,-115.145902,1354.4,0.24995313964386356
51.073185,-115.145905,1354.4,0.25060918462980547
51.073193,-115.145917,1354.4,0.2512652296157474
51.0732,-115.145937,1354.5,0.2519212746016893
51.073203,-115.145941,1354.5,0.2525773195876312
51.073206,-115.145945,1354.5,0.2532333645735731
51.073219,-115.145957,1354.6,0.253889409559515
51.073221,-115.145964,1354.6,0.2545454545454569
51.073233,-115.145967,1354.6,0.2552014995313988
51.073246,-115.14598,1354.6,0.2558575445173407
51.073259,-115.145992,1354.7,0.2565135895032826
51.073263,-115.145998,1354.7,0.25716963448922453
51.073273,-115.146001,1354.7,0.25782567947516644
51.07328,-115.146006,1354.7,0.25848172446110834
51.073289,-115.14602,1354.7,0.25913776944705025
51.073295,-115.146019,1354.7,0.25979381443299215
51.073299,-115.146019,1354.7,0.26044985941893406
51.073304,-115.146029,1354.7,0.26110590440487597
51.073308,-115.14605,1354.7,0.26176194939081787
51.07331,-115.146064,1354.8,0.2624179943767598
51.073316,-115.146072,1354.8,0.2630740393627017
51.073322,-115.146082,1354.8,0.2637300843486436
51.073331,-115.146098,1354.8,0.2643861293345855
51.073333,-115.146114,1355.3,0.2650421743205274
51.073334,-115.146111,1355.3,0.2656982193064693
51.073342,-115.146104,1355.4,0.2663542642924112
51.073351,-115.146101,1355.5,0.2670103092783531
51.073357,-115.146102,1355.5,0.267666354264295
51.07336,-115.1461,1355.6,0.26832239925023693
51.073356,-115.146103,1355.6,0.26897844423617884
51.073358,-115.146097,1355.7,0.26963448922212074
51.073359,-115.146097,1355.7,0.27029053420806265
51.073356,-115.14609,1355.7,0.27094657919400456
51.073358,-115.146085,1355.7,0.27160262417994646
51.073361,-115.14608,1355.8,0.27225866916588837
51.073362,-115.146082,1355.8,0.2729147141518303
51.073362,-115.146073,1355.8,0.2735707591377722
51.073368,-115.146071,1355.9,0.2742268041237141
51.073368,-115.146072,1355.9,0.274882849109656
51.073372,-115.146071,1356.0,0.2755388940955979
51.073374,-115.146059,1356.0,0.2761949390815398
51.073372,-115.146037,1356.2,0.2768509840674817
51.073368,-115.146034,1356.2,0.2775070290534236
51.073355,-115.146032,1356.3,0.2781630740393655
51.073353,-115.146029,1356.4,0.2788191190253074
51.073354,-115.146031,1356.4,0.27947516401124933
51.073351,-115.146038,1356.4,0.28013120899719124
51.073352,-115.146039,1356.4,0.28078725398313314
51.073352,-115.146036,1356.4,0.28144329896907505
51.073354,-115.146039,1356.5,0.28209934395501696
51.073358,-115.146035,1356.5,0.28275538894095886
51.073366,-115.14604,1356.6,0.28341143392690077
51.073362,-115.146038,1356.6,0.2840674789128427
51.073363,-115.146038,1356.7,0.2847235238987846
51.073369,-115.14603,1356.7,0.2853795688847265
51.073376,-115.146041,1356.8,0.2860356138706684
51.073378,-115.146045,1356.9,0.2866916588566103
51.073385,-115.146044,1356.9,0.2873477038425522
51.073384,-115.146041,1357.0,0.2880037488284941
51.073384,-115.146041,1357.0,0.288659793814436
51.073385,-115.14604,1357.0,0.2893158388003779
51.073385,-115.146039,1357.0,0.28997188378631983
51.073385,-115.146038,1357.0,0.29062792877226173
51.073384,-115.146034,1357.0,0.29128397375820364
51.073384,-115.146033,1357.0,0.29194001874414555
51.073385,-115.146031,1357.0,0.29259606373008745
51.073386,-115.14603,1357.0,0.29325210871602936
51.073386,-115.14603,1357.0,0.29390815370197126
51.073386,-115.146024,1357.1,0.29456419868791317
51.073385,-115.146016,1357.1,0.2952202436738551
51.073389,-115.146017,1357.2,0.295876288659797
51.073393,-115.146018,1357.2,0.2965323336457389
51.073391,-115.146018,1357.2,0.2971883786316808
51.073388,-115.146014,1357.3,0.2978444236176227
51.073384,-115.146011,1357.3,0.2985004686035646
51.073381,-115.146008,1357.4,0.2991565135895065
51.07338,-115.145994,1357.5,0.2998125585754484
51.073372,-115.145989,1357.6,0.3004686035613903
51.073363,-115.145968,1357.7,0.30112464854733223
51.073357,-115.145953,1357.8,0.30178069353327414
51.07335,-115.145937,1358.0,0.30243673851921604
51.073345,-115.145927,1358.1,0.30309278350515795
51.073343,-115.14592,1358.1,0.30374882849109985
51.073339,-115.145913,1358.2,0.30440487347704176
51.073326,-115.145906,1358.4,0.30506091846298367
51.073318,-115.145906,1358.5,0.30571696344892557
51.073309,-115.145906,1358.6,0.3063730084348675
51.0733,-115.145906,1358.7,0.3070290534208094
51.073294,-115.145902,1358.8,0.3076850984067513
51.073289,-115.145902,1358.8,0.3083411433926932
51.073287,-115.145898,1358.8,0.3089971883786351
51.073283,-115.145895,1358.9,0.309653233364577
51.073277,-115.14589,1359.0,0.3103092783505189
51.073266,-115.145884,1359.1,0.3109653233364608
51.073271,-115.145893,1359.2,0.3116213683224027
51.073256,-115.1459,1359.4,0.31227741330834463
51.073247,-115.145896,1359.5,0.31293345829428654
51.073245,-115.145896,1359.5,0.31358950328022844
51.073246,-115.145895,1359.5,0.31424554826617035
51.073235,-115.145887,1359.7,0.31490159325211226
51.073233,-115.145877,1359.8,0.31555763823805416
51.073234,-115.145873,1359.8,0.31621368322399607
51.073233,-115.145873,1359.8,0.316869728209938
51.073237,-115.145884,1359.9,0.3175257731958799
51.073233,-115.145886,1359.9,0.3181818181818218
51.07324,-115.145878,1360.0,0.3188378631677637
51.073232,-115.145873,1360.1,0.3194939081537056
51.073226,-115.145863,1360.2,0.3201499531396475
51.073223,-115.145862,1360.3,0.3208059981255894
51.073225,-115.145859,1360.3,0.3214620431115313
51.073228,-115.145855,1360.4,0.3221180880974732
51.073234,-115.145851,1360.4,0.3227741330834151
51.073239,-115.145845,1360.5,0.32343017806935703
51.073231,-115.145838,1360.6,0.32408622305529894
51.07323,-115.145841,1360.6,0.32474226804124084
51.073237,-115.145838,1360.7,0.32539831302718275
51.073244,-115.145839,1360.8,0.32605435801312466
51.07325,-115.145837,1360.8,0.32671040299906656
51.073247,-115.145833,1360.9,0.32736644798500847
51.07326,-115.145826,1361.0,0.3280224929709504
51.073272,-115.145826,1361.1,0.3286785379568923
51.073284,-115.145836,1361.3,0.3293345829428342
51.073279,-115.145839,1361.3,0.3299906279287761
51.07328,-115.145845,1361.4,0.330646672914718
51.073287,-115.145848,1361.5,0.3313027179006599
51.073305,-115.14585,1361.6,0.3319587628866018
51.073311,-115.145849,1361.7,0.3326148078725437
51.073318,-115.145847,1361.8,0.3332708528584856
51.073324,-115.145846,1361.8,0.33392689784442753
51.073334,-115.145852,1361.9,0.33458294283036943
51.073354,-115.14585,1362.1,0.33523898781631134
51.073369,-115.145851,1362.2,0.33589503280225325
51.073377,-115.145849,1362.3,0.33655107778819515
51.073388,-115.145841,1362.4,0.33720712277413706
51.073393,-115.145832,1362.5,0.33786316776007896
51.073408,-115.145824,1362.6,0.33851921274602087
51.073414,-115.145827,1362.7,0.3391752577319628
51.073427,-115.14583,1362.8,0.3398313027179047
51.073432,-115.145825,1362.9,0.3404873477038466
51.073438,-115.145821,1362.9,0.3411433926897885
51.073443,-115.145816,1363.0,0.3417994376757304
51.073448,-115.145812,1363.0,0.3424554826616723
51.073453,-115.145807,1363.1,0.3431115276476142
51.073457,-115.145808,1363.1,0.3437675726335561
51.073458,-115.145807,1363.1,0.344423617619498
51.07345,-115.145807,1363.2,0.34507966260543993
51.073454,-115.145811,1363.2,0.34573570759138184
51.073452,-115.145819,1363.3,0.34639175257732374
51.073455,-115.145815,1363.3,0.34704779756326565
51.073459,-115.14582,1363.3,0.34770384254920755
51.073458,-115.145829,1363.4,0.34835988753514946
51.073457,-115.145838,1363.4,0.34901593252109137
51.07346,-115.145836,1363.5,0.34967197750703327
51.073462,-115.145837,1363.5,0.3503280224929752
51.073466,-115.145838,1363.5,0.3509840674789171
51.073478,-115.145835,1363.6,0.351640112464859
51.07349,-115.145844,1363.7,0.3522961574508009
51.073489,-115.145833,1363.8,0.3529522024367428
51.073497,-115.145837,1363.9,0.3536082474226847
51.073501,-115.145838,1363.9,0.3542642924086266
51.073506,-115.145839,1363.9,0.3549203373945685
51.073505,-115.145839,1364.0,0.3555763823805104
51.073501,-115.145844,1364.0,0.35623242736645233
51.073495,-115.145832,1364.1,0.35688847235239424
51.0735,-115.145827,1364.1,0.35754451733833614
51.073506,-115.145819,1364.2,0.35820056232427805
51.073504,-115.145812,1364.2,0.35885660731021995
51.073504,-115.145811,1364.2,0.35951265229616186
51.073503,-115.14581,1364.2,0.36016869728210377
51.073503,-115.145809,1364.3,0.3608247422680457
51.073503,-115.145807,1364.3,0.3614807872539876
51.073502,-115.145804,1364.3,0.3621368322399295
51.073502,-115.145802,1364.3,0.3627928772258714
51.073503,-115.145801,1364.3,0.3634489222118133
51.073503,-115.145798,1364.3,0.3641049671977552
51.073503,-115.145797,1364.3,0.3647610121836971
51.073503,-115.145795,1364.3,0.365417057169639
51.073503,-115.145796,1364.3,0.3660731021555809
